Feature ID	Taxon
k_Eukaryota;p_Rotifera;c_Eurotatoria;o_Adinetida;f_Adinetidae;g_Adineta;s_Adineta steineri	k_Eukaryota;p_Rotifera;c_Eurotatoria;o_Adinetida;f_Adinetidae;g_Adineta;s_Adineta steineri
k_Eukaryota;p_Rotifera;c_Eurotatoria;o_Adinetida;f_Adinetidae;g_Adineta;s_Unclassified Adineta	k_Eukaryota;p_Rotifera;c_Eurotatoria;o_Adinetida;f_Adinetidae;g_Adineta;s_Unclassified Adineta
k_Eukaryota;p_Rotifera;c_Eurotatoria;o_Brachionidae (no order in NCBI);f_Brachionidae;g_Brachionus;s_Brachionus calyciflorus	k_Eukaryota;p_Rotifera;c_Eurotatoria;o_Brachionidae (no order in NCBI);f_Brachionidae;g_Brachionus;s_Brachionus calyciflorus
k_Eukaryota;p_Rotifera;c_Eurotatoria;o_Brachionidae (no order in NCBI);f_Brachionidae;g_Brachionus;s_Brachionus plicatilis	k_Eukaryota;p_Rotifera;c_Eurotatoria;o_Brachionidae (no order in NCBI);f_Brachionidae;g_Brachionus;s_Brachionus plicatilis
k_Eukaryota;p_Rotifera;c_Eurotatoria;o_Brachionidae (no order in NCBI);f_Brachionidae;g_Brachionus;s_Unclassified Brachionus	k_Eukaryota;p_Rotifera;c_Eurotatoria;o_Brachionidae (no order in NCBI);f_Brachionidae;g_Brachionus;s_Unclassified Brachionus
k_Eukaryota;p_Rotifera;c_Eurotatoria;o_Philodinida;f_Philodinidae;g_Didymodactylos;s_Didymodactylos carnosus	k_Eukaryota;p_Rotifera;c_Eurotatoria;o_Philodinida;f_Philodinidae;g_Didymodactylos;s_Didymodactylos carnosus
k_Eukaryota;p_Rotifera;c_Eurotatoria;o_Rotaria (no order in NCBI);f_Rotaria (no family in NCBI);g_Rotaria;s_Rotaria magnacalcarata	k_Eukaryota;p_Rotifera;c_Eurotatoria;o_Rotaria (no order in NCBI);f_Rotaria (no family in NCBI);g_Rotaria;s_Rotaria magnacalcarata
k_Eukaryota;p_Rotifera;c_Eurotatoria;o_Rotaria (no order in NCBI);f_Rotaria (no family in NCBI);g_Rotaria;s_Rotaria socialis	k_Eukaryota;p_Rotifera;c_Eurotatoria;o_Rotaria (no order in NCBI);f_Rotaria (no family in NCBI);g_Rotaria;s_Rotaria socialis
k_Eukaryota;p_Rotifera;c_Eurotatoria;o_Rotaria (no order in NCBI);f_Rotaria (no family in NCBI);g_Rotaria;s_Rotaria sordida	k_Eukaryota;p_Rotifera;c_Eurotatoria;o_Rotaria (no order in NCBI);f_Rotaria (no family in NCBI);g_Rotaria;s_Rotaria sordida
k_Eukaryota;p_Rotifera;c_Eurotatoria;o_Rotaria (no order in NCBI);f_Rotaria (no family in NCBI);g_Rotaria;s_Rotaria sp.	k_Eukaryota;p_Rotifera;c_Eurotatoria;o_Rotaria (no order in NCBI);f_Rotaria (no family in NCBI);g_Rotaria;s_Rotaria sp.
k_Eukaryota;p_Rotifera;c_Eurotatoria;o_Rotaria (no order in NCBI);f_Rotaria (no family in NCBI);g_Rotaria;s_Unclassified Rotaria	k_Eukaryota;p_Rotifera;c_Eurotatoria;o_Rotaria (no order in NCBI);f_Rotaria (no family in NCBI);g_Rotaria;s_Unclassified Rotaria
k_Eukaryota;p_Rotifera;c_Eurotatoria;o_Unclassified Eurotatoria;f_Unclassified Eurotatoria;g_Unclassified Eurotatoria;s_Unclassified Eurotatoria	k_Eukaryota;p_Rotifera;c_Eurotatoria;o_Unclassified Eurotatoria;f_Unclassified Eurotatoria;g_Unclassified Eurotatoria;s_Unclassified Eurotatoria
k_Eukaryota;p_Rotosphaerida (no phylum in NCBI);c_Rotosphaerida (no class in NCBI);o_Rotosphaerida;f_Fonticulaceae;g_Fonticula;s_Fonticula alba	k_Eukaryota;p_Rotosphaerida (no phylum in NCBI);c_Rotosphaerida (no class in NCBI);o_Rotosphaerida;f_Fonticulaceae;g_Fonticula;s_Fonticula alba
k_Eukaryota;p_Streptophyta;c_Bryopsida;o_Funariales;f_Funariaceae;g_Physcomitrium;s_Physcomitrium patens	k_Eukaryota;p_Streptophyta;c_Bryopsida;o_Funariales;f_Funariaceae;g_Physcomitrium;s_Physcomitrium patens
k_Eukaryota;p_Streptophyta;c_Bryopsida;o_Pseudoditrichales;f_Ditrichaceae;g_Ceratodon;s_Ceratodon purpureus	k_Eukaryota;p_Streptophyta;c_Bryopsida;o_Pseudoditrichales;f_Ditrichaceae;g_Ceratodon;s_Ceratodon purpureus
k_Eukaryota;p_Streptophyta;c_Bryopsida;o_Unclassified Bryopsida;f_Unclassified Bryopsida;g_Unclassified Bryopsida;s_Unclassified Bryopsida	k_Eukaryota;p_Streptophyta;c_Bryopsida;o_Unclassified Bryopsida;f_Unclassified Bryopsida;g_Unclassified Bryopsida;s_Unclassified Bryopsida
k_Eukaryota;p_Streptophyta;c_Charophyceae;o_Charales;f_Characeae;g_Chara;s_Chara braunii	k_Eukaryota;p_Streptophyta;c_Charophyceae;o_Charales;f_Characeae;g_Chara;s_Chara braunii
k_Eukaryota;p_Streptophyta;c_Jungermanniopsida;o_Metzgeriales;f_Metzgeriaceae;g_Metzgeria;s_Unclassified Metzgeria	k_Eukaryota;p_Streptophyta;c_Jungermanniopsida;o_Metzgeriales;f_Metzgeriaceae;g_Metzgeria;s_Unclassified Metzgeria
k_Eukaryota;p_Streptophyta;c_Klebsormidiophyceae;o_Klebsormidiales;f_Klebsormidiaceae;g_Klebsormidium;s_Klebsormidium nitens	k_Eukaryota;p_Streptophyta;c_Klebsormidiophyceae;o_Klebsormidiales;f_Klebsormidiaceae;g_Klebsormidium;s_Klebsormidium nitens
k_Eukaryota;p_Streptophyta;c_Lycopodiopsida;o_Selaginellales;f_Selaginellaceae;g_Selaginella;s_Selaginella moellendorffii	k_Eukaryota;p_Streptophyta;c_Lycopodiopsida;o_Selaginellales;f_Selaginellaceae;g_Selaginella;s_Selaginella moellendorffii
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Alismatales;f_Araceae;g_Colocasia;s_Colocasia esculenta	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Alismatales;f_Araceae;g_Colocasia;s_Colocasia esculenta
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Alismatales;f_Araceae;g_Spirodela;s_Spirodela intermedia	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Alismatales;f_Araceae;g_Spirodela;s_Spirodela intermedia
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Alismatales;f_Unclassified Alismatales;g_Unclassified Alismatales;s_Unclassified Alismatales	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Alismatales;f_Unclassified Alismatales;g_Unclassified Alismatales;s_Unclassified Alismatales
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Alismatales;f_Zosteraceae;g_Zostera;s_Zostera marina	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Alismatales;f_Zosteraceae;g_Zostera;s_Zostera marina
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Amborellales;f_Amborellaceae;g_Amborella;s_Amborella trichopoda	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Amborellales;f_Amborellaceae;g_Amborella;s_Amborella trichopoda
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Apiales;f_Apiaceae;g_Daucus;s_Daucus carota	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Apiales;f_Apiaceae;g_Daucus;s_Daucus carota
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Asparagales;f_Asparagaceae;g_Asparagus;s_Asparagus officinalis	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Asparagales;f_Asparagaceae;g_Asparagus;s_Asparagus officinalis
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Asparagales;f_Orchidaceae;g_Phalaenopsis;s_Phalaenopsis equestris	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Asparagales;f_Orchidaceae;g_Phalaenopsis;s_Phalaenopsis equestris
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Asparagales;f_Orchidaceae;g_Unclassified Orchidaceae;s_Unclassified Orchidaceae	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Asparagales;f_Orchidaceae;g_Unclassified Orchidaceae;s_Unclassified Orchidaceae
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Asparagales;f_Orchidaceae;g_Vanilla;s_Vanilla planifolia	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Asparagales;f_Orchidaceae;g_Vanilla;s_Vanilla planifolia
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Asterales;f_Asteraceae;g_Artemisia;s_Artemisia annua	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Asterales;f_Asteraceae;g_Artemisia;s_Artemisia annua
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Asterales;f_Asteraceae;g_Cynara;s_Cynara cardunculus	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Asterales;f_Asteraceae;g_Cynara;s_Cynara cardunculus
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Asterales;f_Asteraceae;g_Helianthus;s_Helianthus annuus	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Asterales;f_Asteraceae;g_Helianthus;s_Helianthus annuus
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Asterales;f_Asteraceae;g_Lactuca;s_Lactuca sativa	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Asterales;f_Asteraceae;g_Lactuca;s_Lactuca sativa
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Asterales;f_Asteraceae;g_Tanacetum;s_Tanacetum cinerariifolium	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Asterales;f_Asteraceae;g_Tanacetum;s_Tanacetum cinerariifolium
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Asterales;f_Asteraceae;g_Tanacetum;s_Unclassified Tanacetum	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Asterales;f_Asteraceae;g_Tanacetum;s_Unclassified Tanacetum
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Asterales;f_Asteraceae;g_Unclassified Asteraceae;s_Unclassified Asteraceae	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Asterales;f_Asteraceae;g_Unclassified Asteraceae;s_Unclassified Asteraceae
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Brassicales;f_Brassicaceae;g_Arabidopsis;s_Arabidopsis lyrata	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Brassicales;f_Brassicaceae;g_Arabidopsis;s_Arabidopsis lyrata
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Brassicales;f_Brassicaceae;g_Arabidopsis;s_Arabidopsis thaliana	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Brassicales;f_Brassicaceae;g_Arabidopsis;s_Arabidopsis thaliana
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Brassicales;f_Brassicaceae;g_Arabidopsis;s_Unclassified Arabidopsis	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Brassicales;f_Brassicaceae;g_Arabidopsis;s_Unclassified Arabidopsis
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Brassicales;f_Brassicaceae;g_Brassica;s_Brassica cretica	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Brassicales;f_Brassicaceae;g_Brassica;s_Brassica cretica
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Brassicales;f_Brassicaceae;g_Brassica;s_Unclassified Brassica	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Brassicales;f_Brassicaceae;g_Brassica;s_Unclassified Brassica
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Brassicales;f_Brassicaceae;g_Camelina;s_Camelina sativa	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Brassicales;f_Brassicaceae;g_Camelina;s_Camelina sativa
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Brassicales;f_Brassicaceae;g_Capsella;s_Capsella rubella	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Brassicales;f_Brassicaceae;g_Capsella;s_Capsella rubella
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Brassicales;f_Brassicaceae;g_Eutrema;s_Eutrema halophilum	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Brassicales;f_Brassicaceae;g_Eutrema;s_Eutrema halophilum
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Brassicales;f_Brassicaceae;g_Microthlaspi;s_Microthlaspi erraticum	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Brassicales;f_Brassicaceae;g_Microthlaspi;s_Microthlaspi erraticum
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Brassicales;f_Brassicaceae;g_Raphanus;s_Raphanus sativus	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Brassicales;f_Brassicaceae;g_Raphanus;s_Raphanus sativus
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Brassicales;f_Brassicaceae;g_Sinapis;s_Sinapis alba	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Brassicales;f_Brassicaceae;g_Sinapis;s_Sinapis alba
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Brassicales;f_Brassicaceae;g_Unclassified Brassicaceae;s_Unclassified Brassicaceae	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Brassicales;f_Brassicaceae;g_Unclassified Brassicaceae;s_Unclassified Brassicaceae
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Brassicales;f_Caricaceae;g_Carica;s_Carica papaya	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Brassicales;f_Caricaceae;g_Carica;s_Carica papaya
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Brassicales;f_Unclassified Brassicales;g_Unclassified Brassicales;s_Unclassified Brassicales	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Brassicales;f_Unclassified Brassicales;g_Unclassified Brassicales;s_Unclassified Brassicales
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Caryophyllales;f_Chenopodiaceae;g_Beta;s_Beta vulgaris	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Caryophyllales;f_Chenopodiaceae;g_Beta;s_Beta vulgaris
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Caryophyllales;f_Chenopodiaceae;g_Chenopodium;s_Chenopodium quinoa	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Caryophyllales;f_Chenopodiaceae;g_Chenopodium;s_Chenopodium quinoa
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Caryophyllales;f_Chenopodiaceae;g_Spinacia;s_Spinacia oleracea	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Caryophyllales;f_Chenopodiaceae;g_Spinacia;s_Spinacia oleracea
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Caryophyllales;f_Chenopodiaceae;g_Unclassified Chenopodiaceae;s_Unclassified Chenopodiaceae	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Caryophyllales;f_Chenopodiaceae;g_Unclassified Chenopodiaceae;s_Unclassified Chenopodiaceae
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Cornales;f_Nyssaceae;g_Nyssa;s_Nyssa sinensis	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Cornales;f_Nyssaceae;g_Nyssa;s_Nyssa sinensis
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Cucurbitales;f_Cucurbitaceae;g_Cucumis;s_Cucumis sativus	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Cucurbitales;f_Cucurbitaceae;g_Cucumis;s_Cucumis sativus
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Cucurbitales;f_Cucurbitaceae;g_Unclassified Cucurbitaceae;s_Unclassified Cucurbitaceae	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Cucurbitales;f_Cucurbitaceae;g_Unclassified Cucurbitaceae;s_Unclassified Cucurbitaceae
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Dioscoreales;f_Dioscoreaceae;g_Dioscorea;s_Dioscorea cayenensis	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Dioscoreales;f_Dioscoreaceae;g_Dioscorea;s_Dioscorea cayenensis
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Ericales;f_Actinidiaceae;g_Actinidia;s_Actinidia chinensis	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Ericales;f_Actinidiaceae;g_Actinidia;s_Actinidia chinensis
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Ericales;f_Actinidiaceae;g_Actinidia;s_Actinidia rufa	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Ericales;f_Actinidiaceae;g_Actinidia;s_Actinidia rufa
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Ericales;f_Ericaceae;g_Rhododendron;s_Rhododendron simsii	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Ericales;f_Ericaceae;g_Rhododendron;s_Rhododendron simsii
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Ericales;f_Theaceae;g_Camellia;s_Camellia sinensis	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Ericales;f_Theaceae;g_Camellia;s_Camellia sinensis
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Ericales;f_Unclassified Ericales;g_Unclassified Ericales;s_Unclassified Ericales	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Ericales;f_Unclassified Ericales;g_Unclassified Ericales;s_Unclassified Ericales
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Fabales;f_Fabaceae;g_Arachis;s_Arachis duranensis	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Fabales;f_Fabaceae;g_Arachis;s_Arachis duranensis
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Fabales;f_Fabaceae;g_Arachis;s_Unclassified Arachis	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Fabales;f_Fabaceae;g_Arachis;s_Unclassified Arachis
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Fabales;f_Fabaceae;g_Cajanus;s_Cajanus cajan	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Fabales;f_Fabaceae;g_Cajanus;s_Cajanus cajan
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Fabales;f_Fabaceae;g_Glycine;s_Glycine max	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Fabales;f_Fabaceae;g_Glycine;s_Glycine max
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Fabales;f_Fabaceae;g_Glycine;s_Glycine soja	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Fabales;f_Fabaceae;g_Glycine;s_Glycine soja
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Fabales;f_Fabaceae;g_Lupinus;s_Lupinus albus	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Fabales;f_Fabaceae;g_Lupinus;s_Lupinus albus
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Fabales;f_Fabaceae;g_Lupinus;s_Lupinus angustifolius	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Fabales;f_Fabaceae;g_Lupinus;s_Lupinus angustifolius
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Fabales;f_Fabaceae;g_Phaseolus;s_Phaseolus vulgaris	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Fabales;f_Fabaceae;g_Phaseolus;s_Phaseolus vulgaris
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Fabales;f_Fabaceae;g_Senna;s_Senna tora	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Fabales;f_Fabaceae;g_Senna;s_Senna tora
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Fabales;f_Fabaceae;g_Trifolium;s_Trifolium pratense	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Fabales;f_Fabaceae;g_Trifolium;s_Trifolium pratense
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Fabales;f_Fabaceae;g_Unclassified Fabaceae;s_Unclassified Fabaceae	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Fabales;f_Fabaceae;g_Unclassified Fabaceae;s_Unclassified Fabaceae
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Fabales;f_Fabaceae;g_Vigna;s_Vigna unguiculata	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Fabales;f_Fabaceae;g_Vigna;s_Vigna unguiculata
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Fagales;f_Betulaceae;g_Carpinus;s_Carpinus fangiana	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Fagales;f_Betulaceae;g_Carpinus;s_Carpinus fangiana
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Fagales;f_Juglandaceae;g_Carya;s_Carya illinoinensis	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Fagales;f_Juglandaceae;g_Carya;s_Carya illinoinensis
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Lamiales;f_Bignoniaceae;g_Handroanthus;s_Handroanthus impetiginosus	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Lamiales;f_Bignoniaceae;g_Handroanthus;s_Handroanthus impetiginosus
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Lamiales;f_Lamiaceae;g_Salvia;s_Salvia splendens	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Lamiales;f_Lamiaceae;g_Salvia;s_Salvia splendens
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Lamiales;f_Lentibulariaceae;g_Genlisea;s_Genlisea aurea	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Lamiales;f_Lentibulariaceae;g_Genlisea;s_Genlisea aurea
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Lamiales;f_Oleaceae;g_Olea;s_Olea europaea	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Lamiales;f_Oleaceae;g_Olea;s_Olea europaea
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Lamiales;f_Orobanchaceae;g_Phtheirospermum;s_Phtheirospermum japonicum	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Lamiales;f_Orobanchaceae;g_Phtheirospermum;s_Phtheirospermum japonicum
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Lamiales;f_Orobanchaceae;g_Striga;s_Striga asiatica	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Lamiales;f_Orobanchaceae;g_Striga;s_Striga asiatica
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Lamiales;f_Phrymaceae;g_Erythranthe;s_Erythranthe guttata	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Lamiales;f_Phrymaceae;g_Erythranthe;s_Erythranthe guttata
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Lamiales;f_Unclassified Lamiales;g_Unclassified Lamiales;s_Unclassified Lamiales	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Lamiales;f_Unclassified Lamiales;g_Unclassified Lamiales;s_Unclassified Lamiales
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Malpighiales;f_Euphorbiaceae;g_Hevea;s_Hevea brasiliensis	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Malpighiales;f_Euphorbiaceae;g_Hevea;s_Hevea brasiliensis
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Malpighiales;f_Euphorbiaceae;g_Jatropha;s_Jatropha curcas	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Malpighiales;f_Euphorbiaceae;g_Jatropha;s_Jatropha curcas
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Malpighiales;f_Euphorbiaceae;g_Plukenetia;s_Plukenetia volubilis	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Malpighiales;f_Euphorbiaceae;g_Plukenetia;s_Plukenetia volubilis
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Malpighiales;f_Euphorbiaceae;g_Ricinus;s_Ricinus communis	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Malpighiales;f_Euphorbiaceae;g_Ricinus;s_Ricinus communis
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Malpighiales;f_Salicaceae;g_Salix;s_Salix dunnii	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Malpighiales;f_Salicaceae;g_Salix;s_Salix dunnii
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Malpighiales;f_Salicaceae;g_Unclassified Salicaceae;s_Unclassified Salicaceae	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Malpighiales;f_Salicaceae;g_Unclassified Salicaceae;s_Unclassified Salicaceae
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Malvales;f_Malvaceae;g_Corchorus;s_Unclassified Corchorus	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Malvales;f_Malvaceae;g_Corchorus;s_Unclassified Corchorus
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Malvales;f_Malvaceae;g_Durio;s_Durio zibethinus	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Malvales;f_Malvaceae;g_Durio;s_Durio zibethinus
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Malvales;f_Malvaceae;g_Gossypium;s_Gossypium arboreum	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Malvales;f_Malvaceae;g_Gossypium;s_Gossypium arboreum
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Malvales;f_Malvaceae;g_Gossypium;s_Gossypium armourianum	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Malvales;f_Malvaceae;g_Gossypium;s_Gossypium armourianum
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Malvales;f_Malvaceae;g_Gossypium;s_Gossypium hirsutum	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Malvales;f_Malvaceae;g_Gossypium;s_Gossypium hirsutum
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Malvales;f_Malvaceae;g_Gossypium;s_Gossypium raimondii	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Malvales;f_Malvaceae;g_Gossypium;s_Gossypium raimondii
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Malvales;f_Malvaceae;g_Gossypium;s_Gossypium tomentosum	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Malvales;f_Malvaceae;g_Gossypium;s_Gossypium tomentosum
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Malvales;f_Malvaceae;g_Gossypium;s_Unclassified Gossypium	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Malvales;f_Malvaceae;g_Gossypium;s_Unclassified Gossypium
k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Malvales;f_Malvaceae;g_Unclassified Malvaceae;s_Unclassified Malvaceae	k_Eukaryota;p_Streptophyta;c_Magnoliopsida;o_Malvales;f_Malvaceae;g_Unclassified Malvaceae;s_Unclassified Malvaceae
